lemma,"poscode","surface"
Ouagadougou,"0","Ouagadougou"
Ouargla,"0","Ouargla"
Ouarzazate,"0","Ouarzazate"
Oudtshoorn,"0","Oudtshoorn"
Ouesso,"0","Ouesso"
Oujda,"0","Oujda"
Oulu,"0","Oulu"
Ourilandia do Norte,"0","Ourilandia do Norte"
Ouvea,"0","Ouvea"
Ovda,"0","Ovda"
Owando,"0","Owando"
Owen Sound,"0","Owen Sound"
Owensboro,"0","Owensboro"
Oxford House,"0","Oxford House"
Oxford,"0","Oxford"
Oxnard,"0","Oxnard"
Oyem,"0","Oyem"
Ozamis,"0","Ozamis"
Ozona,"0","Ozona"
Pécs-Pogány,"0","Pécs-Pogány"
PADUCAH,"0","PADUCAH"
PARKERSBURG,"0","PARKERSBURG"
Paama Island,"0","Paama Island"
Paamiut,"0","Paamiut"
Pachuca,"0","Pachuca"
Padang,"0","Padang"
Paderborn,"0","Paderborn"
Padova,"0","Padova"
Pagadian,"0","Pagadian"
Page,"0","Page"
Pago Pago,"0","Pago Pago"
Pahokee,"0","Pahokee"
Pai,"0","Pai"
Pajala,"0","Pajala"
Pakhokku,"0","Pakhokku"
Pakse,"0","Pakse"
Pakuba,"0","Pakuba"
Palacios,"0","Palacios"
Palanga,"0","Palanga"
Palangkaraya,"0","Palangkaraya"
Palembang,"0","Palembang"
Palermo,"0","Palermo"
Palm Island,"0","Palm Island"
Palm Springs,"0","Palm Springs"
Palma de Mallorca,"0","Palma de Mallorca"
Palmar Sur,"0","Palmar Sur"
Palmas,"0","Palmas"
Palmdale,"0","Palmdale"
Palmer,"0","Palmer"
Palmerston North,"0","Palmerston North"
Palmyra,"0","Palmyra"
Palo Alto,"0","Palo Alto"
Paloemeu,"0","Paloemeu"
Palu,"0","Palu"
Pamplona,"0","Pamplona"
Panama City,"0","Panama City"
Panama,"0","Panama"
Panevezys,"0","Panevezys"
Pangkal Pinang,"0","Pangkal Pinang"
Pangkalan Bun,"0","Pangkalan Bun"
Pangkor Island,"0","Pangkor Island"
Pangnirtung,"0","Pangnirtung"
Panjgur,"0","Panjgur"
Pantelleria,"0","Pantelleria"
Papa Westray,"0","Papa Westray"
Papeete,"0","Papeete"
Paphos,"0","Paphos"
Paraburdoo,"0","Paraburdoo"
Parachinar,"0","Parachinar"
Paraguana,"0","Paraguana"
Paramaribo,"0","Paramaribo"
Parana,"0","Parana"
Paraparaumu,"0","Paraparaumu"
Parauapebas,"0","Parauapebas"
Parchim,"0","Parchim"
Pardubice,"0","Pardubice"
Parintins,"0","Parintins"
Parkes,"0","Parkes"
Parma,"0","Parma"
Parnu,"0","Parnu"
Paros,"0","Paros"
Paris,"0","Paris"
Parry Sound,"0","Parry Sound"
Parsabad,"0","Parsabad"
Pasco,"0","Pasco"
Pasighat,"0","Pasighat"
Pasni,"0","Pasni"
Paso De Los Libres,"0","Paso De Los Libres"
Paso Robles,"0","Paso Robles"
Passo Fundo,"0","Passo Fundo"
Pastaza,"0","Pastaza"
Pasto,"0","Pasto"
Pathein,"0","Pathein"
Patina,"0","Patina"
Patos de Minas,"0","Patos de Minas"
Patras,"0","Patras"
Patreksfjordur,"0","Patreksfjordur"
Pattani,"0","Pattani"
Pattaya,"0","Pattaya"
Patuxent River,"0","Patuxent River"
Pau,"0","Pau"
Paulatuk,"0","Paulatuk"
Paulo Alfonso,"0","Paulo Alfonso"
Pavlodar,"0","Pavlodar"
Paya Lebar,"0","Paya Lebar"
Paysandu,"0","Paysandu"
Paz De Ariporo,"0","Paz De Ariporo"
Peace River,"0","Peace River"
Peawanuck,"0","Peawanuck"
Pechora,"0","Pechora"
Pecos,"0","Pecos"
Pedro Juan Caballero,"0","Pedro Juan Caballero"
Peenemunde,"0","Peenemunde"
Pekanbaru,"0","Pekanbaru"
Pellston,"0","Pellston"
Pelly Bay,"0","Pelly Bay"
Pelotas,"0","Pelotas"
Pemba,"0","Pemba"
Pembina,"0","Pembina"
Pembroke,"0","Pembroke"
Penang,"0","Penang"
Pendicherry,"0","Pendicherry"
Pendleton,"0","Pendleton"
Penneshaw,"0","Penneshaw"
Penrhyn Island,"0","Penrhyn Island"
Pensacola,"0","Pensacola"
Pentecost Island,"0","Pentecost Island"
Penticton,"0","Penticton"
Penza,"0","Penza"
Penzance,"0","Penzance"
Peoria,"0","Peoria"
Pereira,"0","Pereira"
Perigueux,"0","Perigueux"
Perito Moreno,"0","Perito Moreno"
Perm,"0","Perm"
Perpignan,"0","Perpignan"
Perry,"0","Perry"
Perryville,"0","Perryville"
Perth,"0","Perth"
Peru,"0","Peru"
Perugia,"0","Perugia"
Pescara,"0","Pescara"
Peshawar,"0","Peshawar"
Petawawa,"0","Petawawa"
Peterborough,"0","Peterborough"
Petersburg,"0","Petersburg"
Petrolina,"0","Petrolina"
Petropavlosk,"0","Petropavlosk"
Petropavlovsk,"0","Petropavlovsk"
Petrozavodsk,"0","Petrozavodsk"
Pevek,"0","Pevek"
Phalaborwa,"0","Phalaborwa"
Phan Rang,"0","Phan Rang"
Phaplu,"0","Phaplu"
Phetchabun,"0","Phetchabun"
Philadelphia,"0","Philadelphia"
Philipsburg,"0","Philipsburg"
Phinda,"0","Phinda"
Phitsanulok,"0","Phitsanulok"
Phnom-penh,"0","Phnom-penh"
Phoenix ,"0","Phoenix "
Phoenix,"0","Phoenix"
Phon Savan,"0","Phon Savan"
Phrae,"0","Phrae"
Phucat,"0","Phucat"
Phuket,"0","Phuket"
Phuquoc,"0","Phuquoc"
Piacenza,"0","Piacenza"
Pickle Lake,"0","Pickle Lake"
Pico,"0","Pico"
Picos,"0","Picos"
Picton,"0","Picton"
Piedras Negras,"0","Piedras Negras"
Pierre,"0","Pierre"
Piestany,"0","Piestany"
Pietermaritzburg,"0","Pietermaritzburg"
Pikangikum,"0","Pikangikum"
Pikeville,"0","Pikeville"
Pikwitonei,"0","Pikwitonei"
Pilanesberg,"0","Pilanesberg"
Pilot Point,"0","Pilot Point"
Pinar Del Rio,"0","Pinar Del Rio"
Pincher Creek,"0","Pincher Creek"
Pine Bluff,"0","Pine Bluff"
Pine Mountain,"0","Pine Mountain"
Pinedale,"0","Pinedale"
Pinehurst-Southern Pines,"0","Pinehurst-Southern Pines"
Pineville,"0","Pineville"
Pingtung,"0","Pingtung"
Piracununga,"0","Piracununga"
Pirlangimpi,"0","Pirlangimpi"
Pisa,"0","Pisa"
Pisco,"0","Pisco"
Pittsburgh,"0","Pittsburgh"
Piura,"0","Piura"
Plaisance,"0","Plaisance"
Plattsburgh,"0","Plattsburgh"
Pleiku,"0","Pleiku"
Plovdiv,"0","Plovdiv"
Plymouth,"0","Plymouth"
Pocatello,"0","Pocatello"
Pococi,"0","Pococi"
Pocos De Caldas,"0","Pocos De Caldas"
Podgorica,"0","Podgorica"
Pohang,"0","Pohang"
Pohnpei,"0","Pohnpei"
Point Barrow,"0","Point Barrow"
Point Lay,"0","Point Lay"
Point Mugu,"0","Point Mugu"
Point Salines,"0","Point Salines"
Pointe-a-pitre,"0","Pointe-a-pitre"
Pointe-noire,"0","Pointe-noire"
Points North Landing,"0","Points North Landing"
Poitiers,"0","Poitiers"
Pokhara,"0","Pokhara"
Polonnaruwa Town,"0","Polonnaruwa Town"
Poltava,"0","Poltava"
Pompano Beach,"0","Pompano Beach"
Ponca City,"0","Ponca City"
Ponce,"0","Ponce"
Pond Inlet,"0","Pond Inlet"
Ponta Delgada,"0","Ponta Delgada"
Ponta Pora,"0","Ponta Pora"
Pontiac,"0","Pontiac"
Pontianak,"0","Pontianak"
Pontoise,"0","Pontoise"
Popayan,"0","Popayan"
Poplar Bluff,"0","Poplar Bluff"
Poplar Hill,"0","Poplar Hill"
Poplar River,"0","Poplar River"
Poprad,"0","Poprad"
Porbandar,"0","Porbandar"
Pori,"0","Pori"
Porlamar,"0","Porlamar"
Pormpuraaw,"0","Pormpuraaw"
Port Angeles,"0","Port Angeles"
Port Antonio,"0","Port Antonio"
Port Bergé,"0","Port Bergé"
Port Blair,"0","Port Blair"
Port Clinton,"0","Port Clinton"
Port Elizabeth,"0","Port Elizabeth"
Port Gentil,"0","Port Gentil"
Port Hardy,"0","Port Hardy"
Port Hartcourt,"0","Port Hartcourt"
Port Hawkesbury,"0","Port Hawkesbury"
Port Hedland,"0","Port Hedland"
Port Heiden,"0","Port Heiden"
Port Hope Simpson,"0","Port Hope Simpson"
Port Huron,"0","Port Huron"
Port Lincoln,"0","Port Lincoln"
Port Macquarie,"0","Port Macquarie"
Port Menier,"0","Port Menier"
Port Moller,"0","Port Moller"
Port Moresby,"0","Port Moresby"
Port O\\ Connor,"0","Port O\\ Connor"
Port Said,"0","Port Said"
Port Sudan,"0","Port Sudan"
Port-au-prince,"0","Port-au-prince"
Port-de-Paix,"0","Port-de-Paix"
Port-of-spain,"0","Port-of-spain"
Port-vila,"0","Port-vila"
Portage-la-prairie,"0","Portage-la-prairie"
Portland,"0","Portland"
Porto Alegre,"0","Porto Alegre"
Porto Amboim,"0","Porto Amboim"
Porto Heli,"0","Porto Heli"
Porto Nacional,"0","Porto Nacional"
Porto Santo,"0","Porto Santo"
Porto Seguro,"0","Porto Seguro"
Porto Velho,"0","Porto Velho"
Porto,"0","Porto"
Portoroz,"0","Portoroz"
Portoviejo,"0","Portoviejo"
Portsmouth,"0","Portsmouth"
Porvenir,"0","Porvenir"
Posadas,"0","Posadas"
Poso,"0","Poso"
Postville,"0","Postville"
Poteau,"0","Poteau"
Potgietersrus,"0","Potgietersrus"
Potosi,"0","Potosi"
Poughkeepsie,"0","Poughkeepsie"
Pouso Alegre,"0","Pouso Alegre"
Powell River,"0","Powell River"
Poza Rico,"0","Poza Rico"
Poznan,"0","Poznan"
Prachuap Khiri Khan,"0","Prachuap Khiri Khan"
Prague,"0","Prague"
Praia Santiago Island,"0","Praia Santiago Island"
Praslin,"0","Praslin"
Pratt,"0","Pratt"
Praya,"0","Praya"
Prerov,"0","Prerov"
Prescott,"0","Prescott"
President Prudente,"0","President Prudente"
Presque Isle,"0","Presque Isle"
Prestwick,"0","Prestwick"
Pretoria,"0","Pretoria"
Preveza,"0","Preveza"
Price,"0","Price"
Prince Albert,"0","Prince Albert"
Prince George,"0","Prince George"
Prince Pupert,"0","Prince Pupert"
Prince Rupert,"0","Prince Rupert"
Princeton,"0","Princeton"
Principe,"0","Principe"
Pristina,"0","Pristina"
Prominent Hill,"0","Prominent Hill"
Prospect Creek,"0","Prospect Creek"
Prosser,"0","Prosser"
Prosserpine,"0","Prosserpine"
Providence,"0","Providence"
Providencia,"0","Providencia"
Providenciales,"0","Providenciales"
Provideniya Bay,"0","Provideniya Bay"
Provincetown,"0","Provincetown"
Provo,"0","Provo"
Pskov,"0","Pskov"
Pucallpa,"0","Pucallpa"
Pucon,"0","Pucon"
Puebla,"0","Puebla"
Pueblo,"0","Pueblo"
Puerto Asis,"0","Puerto Asis"
Puerto Ayacucho,"0","Puerto Ayacucho"
Puerto Barrios,"0","Puerto Barrios"
Puerto Cabello,"0","Puerto Cabello"
Puerto Cabezas,"0","Puerto Cabezas"
Puerto Carreno,"0","Puerto Carreno"
Puerto Deseado,"0","Puerto Deseado"
Puerto Escondido,"0","Puerto Escondido"
Puerto Inírida,"0","Puerto Inírida"
Puerto Jimenez,"0","Puerto Jimenez"
Puerto Leguízamo,"0","Puerto Leguízamo"
Puerto Lempira,"0","Puerto Lempira"
Puerto Madryn,"0","Puerto Madryn"
Puerto Maldonado,"0","Puerto Maldonado"
Puerto Montt,"0","Puerto Montt"
Puerto Natales,"0","Puerto Natales"
Puerto Obaldia,"0","Puerto Obaldia"
Puerto Plata,"0","Puerto Plata"
Puerto Princesa,"0","Puerto Princesa"
Puerto Rico/Manuripi,"0","Puerto Rico/Manuripi"
Puerto Suarez,"0","Puerto Suarez"
Puerto Vallarta,"0","Puerto Vallarta"
Puerto Williams,"0","Puerto Williams"
Puka Puka,"0","Puka Puka"
Pukarua,"0","Pukarua"
Pukatawagan,"0","Pukatawagan"
Pula,"0","Pula"
Pullman,"0","Pullman"
Pune,"0","Pune"
Punta Arenas,"0","Punta Arenas"
Punta Cana,"0","Punta Cana"
Punta Gorda,"0","Punta Gorda"
Punta Penasco,"0","Punta Penasco"
Punta del Este,"0","Punta del Este"
Puntarenas,"0","Puntarenas"
Putao,"0","Putao"
Puttaparthi,"0","Puttaparthi"
Putussibau-Borneo Island,"0","Putussibau-Borneo Island"
Puvirnituq,"0","Puvirnituq"
Pyongyang,"0","Pyongyang"
Qaanaaq,"0","Qaanaaq"
Qabala,"0","Qabala"
Qaqortoq,"0","Qaqortoq"
Qasigiannguit,"0","Qasigiannguit"
Qayyarah,"0","Qayyarah"
Qeqertarsuaq Airport,"0","Qeqertarsuaq Airport"
Qiemo,"0","Qiemo"
Qingdao,"0","Qingdao"
Qingyang,"0","Qingyang"
Qinhuangdao,"0","Qinhuangdao"
Qiqihar,"0","Qiqihar"
Quakertown,"0","Quakertown"
Quantico,"0","Quantico"
Quanzhou,"0","Quanzhou"
Quaqtaq,"0","Quaqtaq"
Quebec,"0","Quebec"
Queensbury,"0","Queensbury"
Queenstown International,"0","Queenstown International"
Queenstown,"0","Queenstown"
Quelimane,"0","Quelimane"
Quepos,"0","Quepos"
Queretaro,"0","Queretaro"
Quesnel,"0","Quesnel"
Quetta,"0","Quetta"
Quezaltenango,"0","Quezaltenango"
Quibdo,"0","Quibdo"
Quilpie,"0","Quilpie"
Quimper,"0","Quimper"
Quincy,"0","Quincy"
Quinhagak,"0","Quinhagak"
Quitman,"0","Quitman"
Quito,"0","Quito"
Quujjuaq,"0","Quujjuaq"
Quzhou,"0","Quzhou"
Rørvik,"0","Rørvik"
Røst,"0","Røst"
RADOM,"0","RADOM"
Rabat,"0","Rabat"
Rach Gia,"0","Rach Gia"
Racine,"0","Racine"
Raduzhnyi,"0","Raduzhnyi"
Rafha,"0","Rafha"
Rafsanjan,"0","Rafsanjan"
Rahim Yar Khan,"0","Rahim Yar Khan"
Raiatea Island,"0","Raiatea Island"
Rainbow Lake,"0","Rainbow Lake"
Raipur,"0","Raipur"
Raivavae,"0","Raivavae"
Rajahmundry,"0","Rajahmundry"
Rajkot,"0","Rajkot"
Rajshahi,"0","Rajshahi"
Raleigh-durham,"0","Raleigh-durham"
Ramata,"0","Ramata"
Ramechhap,"0","Ramechhap"
Ramingining,"0","Ramingining"
Ramona,"0","Ramona"
Ramsar,"0","Ramsar"
Ramstein,"0","Ramstein"
Ranai-Natuna Besar Island,"0","Ranai-Natuna Besar Island"
Ranchi,"0","Ranchi"
Rancho Murieta,"0","Rancho Murieta"
Rangiroa,"0","Rangiroa"
Rankin Inlet,"0","Rankin Inlet"
Ranong,"0","Ranong"
Rapid City,"0","Rapid City"
Ras Al Khaimah,"0","Ras Al Khaimah"
Rasht,"0","Rasht"
Ratanakiri,"0","Ratanakiri"
Ravensthorpe,"0","Ravensthorpe"
Rawala Kot,"0","Rawala Kot"
Rawlins,"0","Rawlins"
Reading,"0","Reading"
Reao,"0","Reao"
Recife,"0","Recife"
Red Deer Industrial,"0","Red Deer Industrial"
Red Lake,"0","Red Lake"
Red River,"0","Red River"
Red Sucker Lake,"0","Red Sucker Lake"
Redang,"0","Redang"
Redcliffe,"0","Redcliffe"
Redding,"0","Redding"
Redencao,"0","Redencao"
Redhill,"0","Redhill"
Redlands,"0","Redlands"
Redmond-Bend,"0","Redmond-Bend"
Redstone,"0","Redstone"
Redwood Falls,"0","Redwood Falls"
Reggio Calabria,"0","Reggio Calabria"
Regina,"0","Regina"
Reims,"0","Reims"
Rengat,"0","Rengat"
Renmark,"0","Renmark"
Rennell Island,"0","Rennell Island"
Rennes,"0","Rennes"
Reno,"0","Reno"
Renton,"0","Renton"
Repulse Bay,"0","Repulse Bay"
Resistencia,"0","Resistencia"
Resolute,"0","Resolute"
Reus,"0","Reus"
Revelstoke,"0","Revelstoke"
Reyes,"0","Reyes"
Reykjavik,"0","Reykjavik"
Reynosa,"0","Reynosa"
Rhinelander,"0","Rhinelander"
Rhodos,"0","Rhodos"
Ribeirao Preto,"0","Ribeirao Preto"
Riberalta,"0","Riberalta"
Richard s Bay,"0","Richard s Bay"
Richfield,"0","Richfield"
Richmond Heights,"0","Richmond Heights"
Richmond,"0","Richmond"
Rifle,"0","Rifle"
Riga,"0","Riga"
Rigolet,"0","Rigolet"
Rijeka,"0","Rijeka"
Rimatara,"0","Rimatara"
Rimini,"0","Rimini"
Rimouski,"0","Rimouski"
Rincon de los Sauces,"0","Rincon de los Sauces"
Ringi Cove,"0","Ringi Cove"
Rio Branco,"0","Rio Branco"
Rio Cuarto,"0","Rio Cuarto"
Rio De Janeiro,"0","Rio De Janeiro"
Rio Gallegos,"0","Rio Gallegos"
Rio Grande,"0","Rio Grande"
Rio Hacha,"0","Rio Hacha"
Rio Hondo,"0","Rio Hondo"
Rio Negro,"0","Rio Negro"
Rio Verde,"0","Rio Verde"
Rioja,"0","Rioja"
Rishiri Island,"0","Rishiri Island"
Rivera,"0","Rivera"
Riverside,"0","Riverside"
Riverton WY,"0","Riverton WY"
Riviere Du Loup,"0","Riviere Du Loup"
Rivne,"0","Rivne"
Riyadh,"0","Riyadh"
Roanne,"0","Roanne"
Roanoke VA,"0","Roanoke VA"
Roatan,"0","Roatan"
Robertson,"0","Robertson"
Roberval,"0","Roberval"
Rochefort,"0","Rochefort"
Rochester,"0","Rochester"
Rock Hill,"0","Rock Hill"
Rock Sound,"0","Rock Sound"
Rock Springs,"0","Rock Springs"
Rockford,"0","Rockford"
Rockhampton,"0","Rockhampton"
Rockingham,"0","Rockingham"
Rockland,"0","Rockland"
Rockport,"0","Rockport"
Rocky Mount,"0","Rocky Mount"
Rocky Mountain House,"0","Rocky Mountain House"
Rodez,"0","Rodez"
Rodriguez Island,"0","Rodriguez Island"
Roi Et,"0","Roi Et"
Roma,"0","Roma"
Romblon,"0","Romblon"
Rome,"0","Rome"
Ronchi De Legionari,"0","Ronchi De Legionari"
Rondonopolis,"0","Rondonopolis"
Ronne,"0","Ronne"
Ronneby,"0","Ronneby"
Roper Bar,"0","Roper Bar"
Roros,"0","Roros"
Rosario,"0","Rosario"
Rosecrans,"0","Rosecrans"
Rosh Pina,"0","Rosh Pina"
Rosita,"0","Rosita"
Ross River,"0","Ross River"
Rostov,"0","Rostov"
Roswell,"0","Roswell"
Rota,"0","Rota"
Rotorua,"0","Rotorua"
Rotterdam,"0","Rotterdam"
Rottnest Island,"0","Rottnest Island"
Rotuma,"0","Rotuma"
Rouen,"0","Rouen"
Round Lake,"0","Round Lake"
Rourkela,"0","Rourkela"
Rouyn,"0","Rouyn"
Rovaniemi,"0","Rovaniemi"
Roxana,"0","Roxana"
Roxas City,"0","Roxas City"
Roxboro,"0","Roxboro"
Royan,"0","Royan"
Rubelsanto,"0","Rubelsanto"
Ruby,"0","Ruby"
Ruegen,"0","Ruegen"
Rugao,"0","Rugao"
Ruidoso,"0","Ruidoso"
Rukumkot,"0","Rukumkot"
Rumbek,"0","Rumbek"
Rumjatar,"0","Rumjatar"
Rundu,"0","Rundu"
Rurutu,"0","Rurutu"
Russell,"0","Russell"
Russian Mission,"0","Russian Mission"
Ruteng,"0","Ruteng"
Rutland,"0","Rutland"
Rybinsk,"0","Rybinsk"
Rygge,"0","Rygge"
Rzeszow,"0","Rzeszow"
Sármellék,"0","Sármellék"
SARATOGA,"0","SARATOGA"
ST MARY\\ S,"0","ST MARY\\ S"
Saarbruecken,"0","Saarbruecken"
Saba,"0","Saba"
Sabadell,"0","Sabadell"
Sabang,"0","Sabang"
Sabetha,"0","Sabetha"
Sabzevar,"0","Sabzevar"
Sacheon,"0","Sacheon"
Sachigo Lake,"0","Sachigo Lake"
Sachs Harbour,"0","Sachs Harbour"
Sacramento,"0","Sacramento"
Sado,"0","Sado"
Safford,"0","Safford"
Saga,"0","Saga"
Saginaw,"0","Saginaw"
Saibai Island,"0","Saibai Island"
Saidpur,"0","Saidpur"
Saidu Sharif,"0","Saidu Sharif"
Saint Catherines,"0","Saint Catherines"
Saint Cloud,"0","Saint Cloud"
Saint George,"0","Saint George"
Saint-Laurent-du-Maroni,"0","Saint-Laurent-du-Maroni"
Sainte Marie,"0","Sainte Marie"
Saipan,"0","Saipan"
Sakon Nakhon,"0","Sakon Nakhon"
Salalah,"0","Salalah"
Salamanca,"0","Salamanca"
Sale,"0","Sale"
Salekhard,"0","Salekhard"
Salem,"0","Salem"
Salerno,"0","Salerno"
Salina,"0","Salina"
Salinas,"0","Salinas"
Salisbury,"0","Salisbury"
Sallisaw,"0","Sallisaw"
Salluit,"0","Salluit"
Salmon Arm,"0","Salmon Arm"
Salmon,"0","Salmon"
Salt Cay,"0","Salt Cay"
Salt Lake City,"0","Salt Lake City"
Salta,"0","Salta"
Saltillo,"0","Saltillo"
Salto,"0","Salto"
Saltsy,"0","Saltsy"
Saluda,"0","Saluda"
Salvador,"0","Salvador"
Salzburg,"0","Salzburg"
Samana,"0","Samana"
Samara,"0","Samara"
Samarinda,"0","Samarinda"
Samarkand,"0","Samarkand"
Sambava,"0","Sambava"
Samburu South,"0","Samburu South"
Samedan,"0","Samedan"
Samos,"0","Samos"
Sampit-Borneo Island,"0","Sampit-Borneo Island"
Samsun,"0","Samsun"
San Andres Island,"0","San Andres Island"
San Andros,"0","San Andros"
San Angelo,"0","San Angelo"
San Antonio Oeste,"0","San Antonio Oeste"
San Antonio,"0","San Antonio"
San Bernardino,"0","San Bernardino"
San Borja,"0","San Borja"
San Carlos De Bariloche,"0","San Carlos De Bariloche"
San Carlos,"0","San Carlos"
San Cristóbal,"0","San Cristóbal"
San Cristobal de las Casas,"0","San Cristobal de las Casas"
San Diego,"0","San Diego"
San Fernando De Apure,"0","San Fernando De Apure"
San Fernando,"0","San Fernando"
San Filipe,"0","San Filipe"
San Francisco,"0","San Francisco"
San Jose Del Cabo,"0","San Jose Del Cabo"
San Jose Del Guaviare,"0","San Jose Del Guaviare"
San Jose,"0","San Jose"
San Juan,"0","San Juan"
San Julian,"0","San Julian"
San Luis Obispo,"0","San Luis Obispo"
San Luis Potosi,"0","San Luis Potosi"
San Luis,"0","San Luis"
San Marcos,"0","San Marcos"
San Martin Des Andes,"0","San Martin Des Andes"
San Nicolás,"0","San Nicolás"
San Pedro Sula,"0","San Pedro Sula"
San Pedro,"0","San Pedro"
San Rafael,"0","San Rafael"
San Salvador,"0","San Salvador"
San Sebastian,"0","San Sebastian"
San Tome,"0","San Tome"
San Vincente De Caguan,"0","San Vincente De Caguan"
Sanaa,"0","Sanaa"
Sanandaj,"0","Sanandaj"
Sand Point,"0","Sand Point"
Sandakan,"0","Sandakan"
Sandane,"0","Sandane"
Sanday,"0","Sanday"
Sandefjord,"0","Sandefjord"
Sandnessjoen,"0","Sandnessjoen"
Sandspit,"0","Sandspit"
Sandusky,"0","Sandusky"
Sandy Lake,"0","Sandy Lake"
Sanford,"0","Sanford"
Sanga Sanga,"0","Sanga Sanga"
Sangafa,"0","Sangafa"
Sanggata,"0","Sanggata"
Sangley Point,"0","Sangley Point"
Sanikiluaq,"0","Sanikiluaq"
Sankt Peter-Ording,"0","Sankt Peter-Ording"
Sanliurfa,"0","Sanliurfa"
Santa Ana De Uairen,"0","Santa Ana De Uairen"
Santa Ana,"0","Santa Ana"
Santa Barbara,"0","Santa Barbara"
Santa Clara,"0","Santa Clara"
Santa Cruz De La Palma,"0","Santa Cruz De La Palma"
Santa Cruz des Quiche,"0","Santa Cruz des Quiche"
Santa Cruz,"0","Santa Cruz"
Santa Cruz/Graciosa Bay/Luova,"0","Santa Cruz/Graciosa Bay/Luova"
Santa Fe,"0","Santa Fe"
Santa Isabel do Rio Negro,"0","Santa Isabel do Rio Negro"
Santa Maria (island),"0","Santa Maria (island)"
Santa Maria,"0","Santa Maria"
Santa Marta,"0","Santa Marta"
Santa Monica,"0","Santa Monica"
Santa Rosa,"0","Santa Rosa"
Santa Teresita,"0","Santa Teresita"
Santa Terezinha,"0","Santa Terezinha"
Santana do Araguaia,"0","Santana do Araguaia"
Santander,"0","Santander"
Santarem,"0","Santarem"
Santiago De Cuba,"0","Santiago De Cuba"
Santiago Del Estero,"0","Santiago Del Estero"
Santiago,"0","Santiago"
Santo Angelo,"0","Santo Angelo"
Santo Domingo,"0","Santo Domingo"
Santo,"0","Santo"
Santos,"0","Santos"
Sanya,"0","Sanya"
Sao Carlos,"0","Sao Carlos"
Sao Felix do Araguaia,"0","Sao Felix do Araguaia"
Sao Felix do Xingu,"0","Sao Felix do Xingu"
Sao Filipe Fogo Island,"0","Sao Filipe Fogo Island"
Sao Gabriel,"0","Sao Gabriel"
Sao Jorge Island,"0","Sao Jorge Island"
Sao Jose Do Rio Preto,"0","Sao Jose Do Rio Preto"
Sao Jose Dos Campos,"0","Sao Jose Dos Campos"
Sao Luis,"0","Sao Luis"
Sao Miguel do Oeste,"0","Sao Miguel do Oeste"
Sao Nocolau Island,"0","Sao Nocolau Island"
Sao Paulo de Olivenca,"0","Sao Paulo de Olivenca"
Sao Paulo,"0","Sao Paulo"
Sao Tome,"0","Sao Tome"
Sao Vicente Island,"0","Sao Vicente Island"
Sapporo,"0","Sapporo"
Sarajevo,"0","Sarajevo"
Saranac Lake,"0","Saranac Lake"
Saransk,"0","Saransk"
Sarasota,"0","Sarasota"
Saratov,"0","Saratov"
Saravane,"0","Saravane"
Saravena,"0","Saravena"
Sargodha,"0","Sargodha"
Sarh,"0","Sarh"
Sarnia,"0","Sarnia"
Sarzana (SP),"0","Sarzana (SP)"
Saskatoon,"0","Saskatoon"
Satna,"0","Satna"
Satu Mare,"0","Satu Mare"
Saudarkrokur,"0","Saudarkrokur"
Saul,"0","Saul"
Sault Sainte Marie,"0","Sault Sainte Marie"
Sault Ste Marie,"0","Sault Ste Marie"
Saumlaki,"0","Saumlaki"
Saurimo,"0","Saurimo"
Savaii Island,"0","Savaii Island"
Savannah,"0","Savannah"
Savannakhet,"0","Savannakhet"
Savonlinna,"0","Savonlinna"
Savoonga,"0","Savoonga"
Savusavu,"0","Savusavu"
Sayun Intl,"0","Sayun Intl"
Sazena,"0","Sazena"
Scammon Bay,"0","Scammon Bay"
Scarborough,"0","Scarborough"
Scatsta,"0","Scatsta"
Schefferville,"0","Schefferville"
Scone,"0","Scone"
Scotia NY,"0","Scotia NY"
Scott City,"0","Scott City"
Scottsbluff,"0","Scottsbluff"
Scottsdale,"0","Scottsdale"
Scranton,"0","Scranton"
Seattle,"0","Seattle"
Sebha,"0","Sebha"
Sebring,"0","Sebring"
Sedona,"0","Sedona"
Sege,"0","Sege"
Sehwan Sharif,"0","Sehwan Sharif"
Seinäjoki / Ilmajoki,"0","Seinäjoki / Ilmajoki"
Selawik,"0","Selawik"
Selebi-phikwe,"0","Selebi-phikwe"
Selibabi,"0","Selibabi"
Selma,"0","Selma"
Semarang,"0","Semarang"
Semiplatinsk,"0","Semiplatinsk"
Sendai,"0","Sendai"
Senggeh-Papua Island,"0","Senggeh-Papua Island"
Seo De Urgel,"0","Seo De Urgel"
Seoul East,"0","Seoul East"
Seoul,"0","Seoul"
Sept-iles,"0","Sept-iles"
Seronera,"0","Seronera"
Setif,"0","Setif"
Sevastopol,"0","Sevastopol"
Sevilla,"0","Sevilla"
Seward,"0","Seward"
Sfax,"0","Sfax"
Shageluk,"0","Shageluk"
Shahre Kord,"0","Shahre Kord"
Shakawe,"0","Shakawe"
Shaktoolik,"0","Shaktoolik"
Shamattawa,"0","Shamattawa"
Shanghai,"0","Shanghai"
Shangri-La,"0","Shangri-La"
Shannon,"0","Shannon"
Shanshan,"0","Shanshan"
Shantou,"0","Shantou"
Sharjah,"0","Sharjah"
Shark Bay,"0","Shark Bay"
Sharm El Sheikh,"0","Sharm El Sheikh"
Sharona,"0","Sharona"
